step,mean_unigram_loss,mean_bigram_loss,bottom_conf_unigram_loss,top_conf_unigram_loss,bottom_conf_bigram_loss,top_conf_bigram_loss
13000,11.28515625,6.6640625,11.259436785974385,11.310875714025615,6.644298372064367,6.683826627935633
14000,11.240234375,6.63232421875,11.2145661516743,11.2659025983257,6.612607211328738,6.652041226171262
15000,11.259765625,6.62744140625,11.234075110551276,11.285456139448724,6.607731658137339,6.647151154362661
16000,11.2421875,6.64794921875,11.216517046690948,11.267857953309052,6.628208999480605,6.667689438019395
17000,11.1533203125,6.6123046875,11.127751520327598,11.178889104672402,6.592617460254666,6.631991914745334
18000,11.208984375,6.60986328125,11.183351857792543,11.234616892207457,6.590179688815776,6.629546873684224
19000,11.2451171875,6.6005859375,11.219443389579093,11.270790985420907,6.5809161634737405,6.6202557115262595
20000,11.169921875,6.56982421875,11.144334060507427,11.195509689492573,6.550200333277565,6.589448104222435
21000,11.2119140625,6.5830078125,11.186278195731312,11.237549929268688,6.563364247378154,6.602651377621846
22000,11.220703125,6.64599609375,11.195057212172497,11.246349037827503,6.62625877446876,6.66573341303124
23000,11.15234375,6.626953125,11.126776077228346,11.177911422771654,6.607244102965256,6.646662147034744
24000,11.1591796875,6.57861328125,11.133604179951993,11.184755195048007,6.558976273819915,6.598250288680085
25000,11.146484375,6.578125,11.120923419662303,11.172045330337697,6.558488721337517,6.597761278662483
26000,11.1494140625,6.609375,11.123849748224684,11.174978376775316,6.589692134608546,6.629057865391454
27000,11.13671875,6.599609375,11.111168994310274,11.162268505689726,6.579941056107756,6.619277693892244
28000,11.154296875,6.5830078125,11.128726963475854,11.179866786524146,6.563364247378154,6.602651377621846
29000,11.1328125,6.57763671875,11.107267225544314,11.158357774455686,6.558001168882168,6.597272268617832
30000,11.1796875,6.578125,11.154088502510305,11.205286497489695,6.558488721337517,6.597761278662483
31000,11.1318359375,6.57763671875,11.10629178347566,11.15738009152434,6.558001168882168,6.597272268617832
32000,11.21875,6.580078125,11.193106319289898,11.244393680710102,6.560438931429364,6.599717318570636
33000,11.125,6.58642578125,11.099463690371563,11.150536309628437,6.566777117214344,6.606074445285656
34000,11.1064453125,6.55859375,11.080930306960232,11.131960318039768,6.53898664425314,6.57820085574686
35000,11.0888671875,6.58740234375,11.06337238120251,11.11436199379749,6.5677522231248435,6.6070524643751565
36000,11.0849609375,6.57861328125,11.059470622096732,11.110451252903268,6.558976273819915,6.598250288680085
37000,11.154296875,6.5703125,11.128726963475854,11.179866786524146,6.550687885299736,6.589937114700264
38000,11.1171875,6.5830078125,11.091660158347125,11.142714841652875,6.563364247378154,6.602651377621846
39000,11.1279296875,6.58935546875,11.10239001569258,11.15346935930742,6.56970243526971,6.60900850223029
40000,11.150390625,6.5810546875,11.124825191176882,11.175956058823118,6.561414036637516,6.600695338362484
41000,11.0654296875,6.56005859375,11.03996183844642,11.09089753655358,6.540449298529003,6.579667888970997
42000,11.1455078125,6.6181640625,11.119947976906268,11.171067648093732,6.598468114444827,6.637860010555173
43000,11.15234375,6.55712890625,11.126776077228346,11.177911422771654,6.537523990221797,6.576733822278203
44000,11.177734375,6.5693359375,11.15213761371887,11.20333113628113,6.5497127812824925,6.5889590937175075
45000,11.14453125,6.58544921875,11.118972534199289,11.170089965800711,6.565802011411832,6.605096426088168
46000,11.2392578125,6.56787109375,11.21359070423863,11.26492492076137,6.5482501254599015,6.5874920620400985
47000,11.1083984375,6.55224609375,11.082881188586988,11.133915686413012,6.532648478551018,6.571843708948982
48000,11.0419921875,6.57080078125,11.016551324254321,11.067433050745679,6.551175437349004,6.590426125150996
49000,11.1708984375,6.59375,11.14530950448779,11.19648737051221,6.5740904141736305,6.6134095858263695
50000,11.0732421875,6.5693359375,11.047765349529154,11.098719025470846,6.5497127812824925,6.5889590937175075
51000,11.1416015625,6.56201171875,11.116046206372756,11.167156918627244,6.542399504610377,6.581623932889623
52000,11.1630859375,6.568359375,11.13750595401434,11.18866592098566,6.548737677373658,6.587981072626342
53000,11.0380859375,6.5380859375,11.012649574672407,11.063522300327593,6.518509510103018,6.557662364896982
54000,11.1162109375,6.5947265625,11.090684717065603,11.141737157934397,6.575065520893272,6.614387604106728
55000,11.177734375,6.59130859375,11.15213761371887,11.20333113628113,6.571652647846238,6.610964539653762
56000,11.1435546875,6.57373046875,11.117997091541373,11.169112283458627,6.554100750213462,6.593360187286538
57000,11.17578125,6.556640625,11.150186725122813,11.201375774877187,6.537036438932368,6.576244811067632
58000,11.107421875,6.53759765625,11.081905747748955,11.132938002251045,6.518021959875905,6.557173352624095
59000,11.099609375,6.544921875,11.074102222820374,11.125116527179626,6.5253352161473765,6.5645085338526235
60000,11.142578125,6.572265625,11.117021648932527,11.168134601067473,6.552638093659354,6.591893156340646
61000,11.1142578125,6.556640625,11.088733834650315,11.139781790349685,6.537036438932368,6.576244811067632
62000,11.1181640625,6.54638671875,11.092635599677893,11.143692525322107,6.5267978681378604,6.5659755693621396
63000,11.1630859375,6.5849609375,11.13750595401434,11.18866592098566,6.565314458551079,6.604607416448921
64000,11.1328125,6.517578125,11.107267225544314,11.158357774455686,6.498032424104661,6.537123825895339
65000,11.056640625,6.546875,11.031182892272163,11.082098357727837,6.52728541885585,6.56646458114415
66000,11.1181640625,6.5263671875,11.092635599677893,11.143692525322107,6.506808312193275,6.545926062806725
67000,11.16015625,6.583984375,11.134579623394146,11.185732876605854,6.564339352910593,6.603629397089407
68000,11.1455078125,6.56591796875,11.119947976906268,11.171067648093732,6.54629991807602,6.58553601942398
69000,11.19140625,6.55810546875,11.16579383935901,11.21701866064099,6.538499092882186,6.577711844617814
70000,11.1083984375,6.55126953125,11.082881188586988,11.133915686413012,6.531673376543266,6.570865685956734
71000,11.0947265625,6.5263671875,11.06922502134404,11.12022810365596,6.506808312193275,6.545926062806725
72000,11.0830078125,6.53857421875,11.057519742840572,11.108495882159428,6.518997060357428,6.558151377142572
73000,11.1572265625,6.5537109375,11.131653293214592,11.182799831785408,6.534111131766703,6.573310743233297
74000,11.0732421875,6.5400390625,11.047765349529154,11.098719025470846,6.520459711284408,6.559618413715592
75000,11.0859375,6.521484375,11.060446061799006,11.111428938200994,6.501932817714748,6.541035932285252
76000,11.12109375,6.552734375,11.095561923965597,11.146625576034403,6.533136029595709,6.572332720404291
77000,11.10546875,6.5693359375,11.079954866220824,11.130982633779176,6.5497127812824925,6.5889590937175075
78000,11.158203125,6.55322265625,11.132628736558807,11.183777513441193,6.533623580667604,6.572821731832396
79000,11.109375,6.5498046875,11.083856629474324,11.134893370525676,6.530210723735754,6.569398651264246
80000,11.1513671875,6.5517578125,11.125800634178105,11.176933740821895,6.532160927533536,6.571354697466464
81000,11.0947265625,6.54052734375,11.06922502134404,11.12022810365596,6.520947261647974,6.560107425852026
82000,11.111328125,6.58251953125,11.085807511396876,11.136848738603124,6.56287669465246,6.60216236784754
83000,11.095703125,6.5400390625,11.070200461540544,11.121205788459456,6.520459711284408,6.559618413715592
84000,11.107421875,6.54541015625,11.081905747748955,11.132938002251045,6.525822766783621,6.564997545716379
85000,11.10546875,6.5322265625,11.079954866220824,11.130982633779176,6.5126589091801295,6.5517942158198705
86000,11.1181640625,6.53076171875,11.092635599677893,11.143692525322107,6.511196259564206,6.550327177935794
87000,11.1162109375,6.54541015625,11.090684717065603,11.141737157934397,6.525822766783621,6.564997545716379
88000,11.158203125,6.5380859375,11.132628736558807,11.183777513441193,6.518509510103018,6.557662364896982
89000,11.1396484375,6.5390625,11.114095321400471,11.165201553599529,6.5194846106391315,6.5586403893608685
90000,11.13671875,6.54345703125,11.111168994310274,11.162268505689726,6.523872564402179,6.563041498097821
91000,11.1171875,6.53466796875,11.091660158347125,11.142714841652875,6.515096659086632,6.554239278413368
92000,11.0908203125,6.548828125,11.065323261052026,11.116317363947974,6.529235622000193,6.568420627999807
93000,11.0693359375,6.5625,11.043863593591276,11.094808281408724,6.542887056198598,6.582112943801402
94000,11.0966796875,6.533203125,11.071175901786438,11.122183473213562,6.513634009060751,6.552772240939249
95000,11.099609375,6.5517578125,11.074102222820374,11.125116527179626,6.532160927533536,6.571354697466464
96000,11.12890625,6.55712890625,11.103365457564607,11.154447042435393,6.537523990221797,6.576733822278203
97000,11.126953125,6.56591796875,11.101414573869725,11.152491676130275,6.54629991807602,6.58553601942398
98000,11.056640625,6.55712890625,11.031182892272163,11.082098357727837,6.537523990221797,6.576733822278203
99000,11.0947265625,6.5322265625,11.06922502134404,11.12022810365596,6.5126589091801295,6.5517942158198705
100000,11.0986328125,6.53369140625,11.073126782426357,11.124138842573643,6.514121559042055,6.553261253457945
101000,11.087890625,6.52099609375,11.062396941351901,11.113384308648099,6.501445268417551,6.540546919082449
102000,11.0537109375,6.55419921875,11.028256577774195,11.079165297225805,6.534598682893,6.573799754607
103000,11.0595703125,6.51806640625,11.034109207216975,11.085031417783025,6.498519973209964,6.537612839290036
104000,11.111328125,6.54833984375,11.085807511396876,11.136848738603124,6.528748071173254,6.567931616326746
105000,11.126953125,6.53369140625,11.101414573869725,11.152491676130275,6.514121559042055,6.553261253457945
106000,11.1064453125,6.51513671875,11.080930306960232,11.131960318039768,6.495594678989594,6.534678758510406
107000,11.115234375,6.55224609375,11.08970927583333,11.14075947416667,6.532648478551018,6.571843708948982
108000,11.0986328125,6.5419921875,11.073126782426357,11.124138842573643,6.522409912902351,6.561574462097649
109000,11.0888671875,6.55419921875,11.06337238120251,11.11436199379749,6.534598682893,6.573799754607
110000,11.107421875,6.5458984375,11.081905747748955,11.132938002251045,6.526310317447117,6.565486557552883
111000,11.1064453125,6.53369140625,11.080930306960232,11.131960318039768,6.514121559042055,6.553261253457945
112000,11.1181640625,6.53076171875,11.092635599677893,11.143692525322107,6.511196259564206,6.550327177935794
113000,11.1044921875,6.537109375,11.078979425530738,11.130004949469262,6.5175344096760925,6.5566843403239075
114000,11.11328125,6.544921875,11.087758393516562,11.138804106483438,6.5253352161473765,6.5645085338526235
115000,11.1005859375,6.533203125,11.07507766326375,11.12609421173625,6.513634009060751,6.552772240939249
117000,11.1044921875,6.5302734375,11.078979425530738,11.130004949469262,6.510708709746912,6.549838165253088
118000,11.087890625,6.55078125,11.062396941351901,11.113384308648099,6.53118582558021,6.57037667441979
119000,11.1357421875,6.52880859375,11.110193552045095,11.161290822954905,6.5092460604591205,6.5483711270408795
120000,11.12890625,6.53466796875,11.103365457564607,11.154447042435393,6.515096659086632,6.554239278413368
121000,11.130859375,6.54638671875,11.105316341456154,11.156402408543846,6.5267978681378604,6.5659755693621396
122000,11.1015625,6.5498046875,11.07605310375648,11.12707189624352,6.530210723735754,6.569398651264246
123000,11.140625,6.5390625,11.11507076386207,11.16617923613793,6.5194846106391315,6.5586403893608685
124000,11.14453125,6.53173828125,11.118972534199289,11.170089965800711,6.512171359280817,6.551305203219183
125000,11.142578125,6.5234375,11.117021648932527,11.168134601067473,6.503883015177518,6.542991984822482
126000,11.1298828125,6.52587890625,11.1043408994858,11.1554247255142,6.506320762622205,6.545437049877795
127000,11.130859375,6.56884765625,11.105316341456154,11.156402408543846,6.549225229314523,6.588470083185477
128000,11.1162109375,6.548828125,11.090684717065603,11.141737157934397,6.529235622000193,6.568420627999807
129000,11.111328125,6.5244140625,11.085807511396876,11.136848738603124,6.504858114073247,6.543970010926753
130000,11.146484375,6.52099609375,11.120923419662303,11.172045330337697,6.501445268417551,6.540546919082449
131000,11.138671875,6.5302734375,11.113119878987968,11.164223871012032,6.510708709746912,6.549838165253088
132000,11.146484375,6.5146484375,11.120923419662303,11.172045330337697,6.495107130048892,6.534189744951108
133000,11.1513671875,6.53466796875,11.125800634178105,11.176933740821895,6.515096659086632,6.554239278413368
134000,11.111328125,6.54443359375,11.085807511396876,11.136848738603124,6.5248476655383865,6.5640195219616135
135000,11.12890625,6.5341796875,11.103365457564607,11.154447042435393,6.514609109050683,6.553750265949317
136000,11.123046875,6.54248046875,11.097512807070169,11.148580942929831,6.522897463375026,6.562063474124974
137000,11.123046875,6.53125,11.097512807070169,11.148580942929831,6.511683809408841,6.550816190591159
138000,11.11328125,6.55078125,11.087758393516562,11.138804106483438,6.53118582558021,6.57037667441979
139000,11.1572265625,6.54443359375,11.131653293214592,11.182799831785408,6.5248476655383865,6.5640195219616135
140000,11.1923828125,6.5625,11.166769284413464,11.217996340586536,6.542887056198598,6.582112943801402
141000,11.1611328125,6.51953125,11.13555506688526,11.18671055811474,6.499982620690397,6.539079879309603
142000,11.1279296875,6.5361328125,11.10239001569258,11.15346935930742,6.516559309358378,6.555706315641622
143000,11.1015625,6.5263671875,11.07605310375648,11.12707189624352,6.506808312193275,6.545926062806725
